Hospital,Region,Medicine,Month,Demand,Inventory,LeadTimeDays
HOSP_040,NW,FluVax,9,117,152,14
HOSP_040,NW,FluVax,10,201,327,21
HOSP_040,NW,FluVax,11,167,258,14
HOSP_040,NW,FluVax,12,288,142,10
HOSP_040,NW,Insulin,1,127,327,21
HOSP_040,NW,Insulin,2,230,144,10
HOSP_040,NW,Insulin,3,268,201,2
HOSP_040,NW,Insulin,4,444,100,3
HOSP_040,NW,Insulin,5,213,311,2
HOSP_040,NW,Insulin,6,224,148,2
HOSP_040,NW,Insulin,7,296,116,3
HOSP_040,NW,Insulin,8,476,323,7
HOSP_040,NW,Insulin,9,181,64,7
HOSP_040,NW,Insulin,10,336,133,2
HOSP_040,NW,Insulin,11,132,155,21
HOSP_040,NW,Insulin,12,375,128,14
HOSP_040,NW,Antibiotic,1,415,131,2
HOSP_040,NW,Antibiotic,2,428,51,21
HOSP_040,NW,Antibiotic,3,255,177,3
HOSP_040,NW,Antibiotic,4,251,146,10
HOSP_040,NW,Antibiotic,5,284,397,2
HOSP_040,NW,Antibiotic,6,287,68,14
HOSP_040,NW,Antibiotic,7,196,218,10
HOSP_040,NW,Antibiotic,8,232,188,2
HOSP_040,NW,Antibiotic,9,166,229,3
HOSP_040,NW,Antibiotic,10,130,187,2
HOSP_040,NW,Antibiotic,11,379,176,2
HOSP_040,NW,Antibiotic,12,175,275,2
HOSP_040,NW,PainRelief,1,144,385,2
HOSP_040,NW,PainRelief,2,376,247,2
HOSP_040,NW,PainRelief,3,159,311,3
HOSP_040,NW,PainRelief,4,172,141,2
HOSP_040,NW,PainRelief,5,284,123,10
HOSP_040,NW,PainRelief,6,301,238,10
HOSP_040,NW,PainRelief,7,263,168,2
HOSP_040,NW,PainRelief,8,185,301,7
HOSP_040,NW,PainRelief,9,140,229,10
HOSP_040,NW,PainRelief,10,397,85,21
HOSP_040,NW,PainRelief,11,272,195,14
HOSP_040,NW,PainRelief,12,250,158,14
HOSP_040,NW,Antiviral,1,367,214,10
HOSP_040,NW,Antiviral,2,340,316,3
HOSP_040,NW,Antiviral,3,59,281,3
HOSP_040,NW,Antiviral,4,133,328,14
HOSP_040,NW,Antiviral,5,107,317,14
HOSP_040,NW,Antiviral,6,323,69,3
HOSP_040,NW,Antiviral,7,328,146,21
HOSP_040,NW,Antiviral,8,240,142,7
HOSP_040,NW,Antiviral,9,389,247,3
HOSP_040,NW,Antiviral,10,322,312,10
HOSP_040,NW,Antiviral,11,250,334,3
HOSP_040,NW,Antiviral,12,376,346,7
HOSP_040,NW,PPE_Mask,1,369,280,21
HOSP_040,NW,PPE_Mask,2,259,341,10
HOSP_040,NW,PPE_Mask,3,301,75,2
HOSP_040,NW,PPE_Mask,4,346,292,10
HOSP_040,NW,PPE_Mask,5,208,160,10
HOSP_040,NW,PPE_Mask,6,438,253,14
HOSP_040,NW,PPE_Mask,7,342,329,7
HOSP_040,NW,PPE_Mask,8,329,230,7
HOSP_040,NW,PPE_Mask,9,270,366,21
HOSP_040,NW,PPE_Mask,10,309,149,14
HOSP_040,NW,PPE_Mask,11,138,90,14
HOSP_040,NW,PPE_Mask,12,279,207,14
HOSP_041,SW,FluVax,1,325,133,14
HOSP_041,SW,FluVax,2,324,337,21
HOSP_041,SW,FluVax,3,126,190,10
HOSP_041,SW,FluVax,4,423,250,14
HOSP_041,SW,FluVax,5,350,60,7
HOSP_041,SW,FluVax,6,196,87,14
HOSP_041,SW,FluVax,7,183,357,21
HOSP_041,SW,FluVax,8,432,192,21
HOSP_041,SW,FluVax,9,289,121,7
HOSP_041,SW,FluVax,10,489,90,7
HOSP_041,SW,FluVax,11,313,228,14
HOSP_041,SW,FluVax,12,438,273,10
HOSP_041,SW,Insulin,1,360,318,7
HOSP_041,SW,Insulin,2,378,219,14
HOSP_041,SW,Insulin,3,276,365,2
HOSP_041,SW,Insulin,4,329,52,21
HOSP_041,SW,Insulin,5,120,194,2
HOSP_041,SW,Insulin,6,442,327,10
HOSP_041,SW,Insulin,7,287,295,2
HOSP_041,SW,Insulin,8,297,314,10
HOSP_041,SW,Insulin,9,180,122,21
HOSP_041,SW,Insulin,10,516,342,21
HOSP_041,SW,Insulin,11,231,348,10
HOSP_041,SW,Insulin,12,384,272,2
HOSP_041,SW,Antibiotic,1,433,307,10
HOSP_041,SW,Antibiotic,2,297,63,2
HOSP_041,SW,Antibiotic,3,140,369,3
HOSP_041,SW,Antibiotic,4,180,168,14
HOSP_041,SW,Antibiotic,5,254,138,14
HOSP_041,SW,Antibiotic,6,197,83,7
HOSP_041,SW,Antibiotic,7,424,199,10
HOSP_041,SW,Antibiotic,8,172,78,3
HOSP_041,SW,Antibiotic,9,148,303,3
HOSP_041,SW,Antibiotic,10,459,297,21
HOSP_041,SW,Antibiotic,11,347,120,14
HOSP_041,SW,Antibiotic,12,449,117,21
HOSP_041,SW,PainRelief,1,143,349,7
HOSP_041,SW,PainRelief,2,126,83,10
HOSP_041,SW,PainRelief,3,412,269,7
HOSP_041,SW,PainRelief,4,135,124,3
HOSP_041,SW,PainRelief,5,264,92,3
HOSP_041,SW,PainRelief,6,422,108,10
HOSP_041,SW,PainRelief,7,223,256,14
HOSP_041,SW,PainRelief,8,165,300,7
HOSP_041,SW,PainRelief,9,235,289,2
HOSP_041,SW,PainRelief,10,346,166,7
HOSP_041,SW,PainRelief,11,235,252,7
HOSP_041,SW,PainRelief,12,458,154,7
HOSP_041,SW,Antiviral,1,407,246,7
HOSP_041,SW,Antiviral,2,83,55,21
HOSP_041,SW,Antiviral,3,199,399,21
HOSP_041,SW,Antiviral,4,299,384,2
HOSP_041,SW,Antiviral,5,304,277,2
HOSP_041,SW,Antiviral,6,342,171,14
HOSP_041,SW,Antiviral,7,242,214,14
HOSP_041,SW,Antiviral,8,265,393,7
HOSP_041,SW,Antiviral,9,282,120,2
HOSP_041,SW,Antiviral,10,144,71,21
HOSP_041,SW,Antiviral,11,321,267,21
HOSP_041,SW,Antiviral,12,232,200,10
HOSP_041,SW,PPE_Mask,1,90,173,3
HOSP_041,SW,PPE_Mask,2,176,55,14
HOSP_041,SW,PPE_Mask,3,144,178,14
HOSP_041,SW,PPE_Mask,4,403,363,2
HOSP_041,SW,PPE_Mask,5,131,233,21
HOSP_041,SW,PPE_Mask,6,504,78,21
HOSP_041,SW,PPE_Mask,7,95,163,10
HOSP_041,SW,PPE_Mask,8,149,244,10
HOSP_041,SW,PPE_Mask,9,314,273,2
HOSP_041,SW,PPE_Mask,10,173,90,10
HOSP_041,SW,PPE_Mask,11,393,200,10
HOSP_041,SW,PPE_Mask,12,240,144,10
HOSP_042,SW,FluVax,1,287,109,21
HOSP_042,SW,FluVax,2,200,122,10
HOSP_042,SW,FluVax,3,155,358,3
HOSP_042,SW,FluVax,4,152,146,7
HOSP_042,SW,FluVax,5,215,320,7
HOSP_042,SW,FluVax,6,160,195,21
HOSP_042,SW,FluVax,7,180,89,10
HOSP_042,SW,FluVax,8,168,70,7
HOSP_042,SW,FluVax,9,381,146,2
HOSP_042,SW,FluVax,10,185,348,14
HOSP_042,SW,FluVax,11,268,385,10
HOSP_042,SW,FluVax,12,361,266,10
HOSP_042,SW,Insulin,1,181,336,3
HOSP_042,SW,Insulin,2,176,130,7
HOSP_042,SW,Insulin,3,216,172,3
HOSP_042,SW,Insulin,4,257,52,10
HOSP_042,SW,Insulin,5,148,251,2
HOSP_042,SW,Insulin,6,388,74,3
HOSP_042,SW,Insulin,7,236,125,2
HOSP_042,SW,Insulin,8,198,250,21
HOSP_042,SW,Insulin,9,445,87,21
HOSP_042,SW,Insulin,10,170,182,21
HOSP_042,SW,Insulin,11,230,196,10
HOSP_042,SW,Insulin,12,151,73,2
HOSP_042,SW,Antibiotic,1,242,369,10
HOSP_042,SW,Antibiotic,2,287,269,2
HOSP_042,SW,Antibiotic,3,347,285,2
HOSP_042,SW,Antibiotic,4,205,173,14
HOSP_042,SW,Antibiotic,5,344,70,10
HOSP_042,SW,Antibiotic,6,286,139,2
HOSP_042,SW,Antibiotic,7,181,230,14
HOSP_042,SW,Antibiotic,8,191,51,21
HOSP_042,SW,Antibiotic,9,358,306,2
HOSP_042,SW,Antibiotic,10,404,269,14
HOSP_042,SW,Antibiotic,11,394,309,7
HOSP_042,SW,Antibiotic,12,147,260,10
HOSP_042,SW,PainRelief,1,253,229,3
HOSP_042,SW,PainRelief,2,172,229,10
HOSP_042,SW,PainRelief,3,139,148,2
HOSP_042,SW,PainRelief,4,158,68,3
HOSP_042,SW,PainRelief,5,323,257,3
HOSP_042,SW,PainRelief,6,367,251,3
HOSP_042,SW,PainRelief,7,122,192,14
HOSP_042,SW,PainRelief,8,179,318,10
HOSP_042,SW,PainRelief,9,340,342,21
HOSP_042,SW,PainRelief,10,364,156,21
HOSP_042,SW,PainRelief,11,330,370,3
HOSP_042,SW,PainRelief,12,309,280,2
HOSP_042,SW,Antiviral,1,441,357,3
HOSP_042,SW,Antiviral,2,242,309,7
HOSP_042,SW,Antiviral,3,183,125,2
HOSP_042,SW,Antiviral,4,321,219,21
HOSP_042,SW,Antiviral,5,148,109,7
HOSP_042,SW,Antiviral,6,390,353,3
HOSP_042,SW,Antiviral,7,155,183,7
HOSP_042,SW,Antiviral,8,261,290,3
HOSP_042,SW,Antiviral,9,131,184,10
HOSP_042,SW,Antiviral,10,213,397,21
HOSP_042,SW,Antiviral,11,370,99,14
HOSP_042,SW,Antiviral,12,428,269,21
HOSP_042,SW,PPE_Mask,1,395,238,3
HOSP_042,SW,PPE_Mask,2,312,73,14
HOSP_042,SW,PPE_Mask,3,237,256,2
HOSP_042,SW,PPE_Mask,4,398,178,21
HOSP_042,SW,PPE_Mask,5,487,287,2
HOSP_042,SW,PPE_Mask,6,133,277,2
HOSP_042,SW,PPE_Mask,7,266,115,2
HOSP_042,SW,PPE_Mask,8,304,280,10
HOSP_042,SW,PPE_Mask,9,293,70,21
HOSP_042,SW,PPE_Mask,10,206,211,3
HOSP_042,SW,PPE_Mask,11,176,128,10
HOSP_042,SW,PPE_Mask,12,322,136,2
HOSP_043,MW,FluVax,1,220,359,3
HOSP_043,MW,FluVax,2,350,297,21
HOSP_043,MW,FluVax,3,200,56,7
HOSP_043,MW,FluVax,4,297,235,3
HOSP_043,MW,FluVax,5,157,190,7
HOSP_043,MW,FluVax,6,204,206,21
HOSP_043,MW,FluVax,7,149,255,21
HOSP_043,MW,FluVax,8,179,290,3
HOSP_043,MW,FluVax,9,118,308,10
HOSP_043,MW,FluVax,10,530,284,7
HOSP_043,MW,FluVax,11,449,114,2
HOSP_043,MW,FluVax,12,136,275,2
HOSP_043,MW,Insulin,1,178,293,21
HOSP_043,MW,Insulin,2,163,267,7
HOSP_043,MW,Insulin,3,384,389,3
HOSP_043,MW,Insulin,4,280,90,10
HOSP_043,MW,Insulin,5,271,55,3
HOSP_043,MW,Insulin,6,145,205,14
HOSP_043,MW,Insulin,7,362,233,7
HOSP_043,MW,Insulin,8,276,200,10
HOSP_043,MW,Insulin,9,212,219,3
HOSP_043,MW,Insulin,10,383,277,3
HOSP_043,MW,Insulin,11,411,95,21
HOSP_043,MW,Insulin,12,290,310,7
HOSP_043,MW,Antibiotic,1,317,396,10
HOSP_043,MW,Antibiotic,2,398,284,3
HOSP_043,MW,Antibiotic,3,208,356,3
HOSP_043,MW,Antibiotic,4,156,151,7
HOSP_043,MW,Antibiotic,5,177,265,2
HOSP_043,MW,Antibiotic,6,164,328,7
HOSP_043,MW,Antibiotic,7,328,170,3
HOSP_043,MW,Antibiotic,8,280,127,14
HOSP_043,MW,Antibiotic,9,212,242,21
HOSP_043,MW,Antibiotic,10,165,281,7
HOSP_043,MW,Antibiotic,11,418,360,3
HOSP_043,MW,Antibiotic,12,162,202,21
HOSP_043,MW,PainRelief,1,356,53,21
HOSP_043,MW,PainRelief,2,393,367,10
HOSP_043,MW,PainRelief,3,202,53,2
HOSP_043,MW,PainRelief,4,268,292,3
HOSP_043,MW,PainRelief,5,299,91,2
HOSP_043,MW,PainRelief,6,458,277,3
HOSP_043,MW,PainRelief,7,171,391,14
HOSP_043,MW,PainRelief,8,204,242,14
HOSP_043,MW,PainRelief,9,244,219,21
HOSP_043,MW,PainRelief,10,374,378,21
HOSP_043,MW,PainRelief,11,108,244,14
HOSP_043,MW,PainRelief,12,280,98,10
HOSP_043,MW,Antiviral,1,388,358,10
HOSP_043,MW,Antiviral,2,118,170,21
HOSP_043,MW,Antiviral,3,218,163,7
HOSP_043,MW,Antiviral,4,341,77,3
HOSP_043,MW,Antiviral,5,179,279,3
HOSP_043,MW,Antiviral,6,379,270,3
HOSP_043,MW,Antiviral,7,250,235,2
HOSP_043,MW,Antiviral,8,412,247,14
HOSP_043,MW,Antiviral,9,185,66,7
HOSP_043,MW,Antiviral,10,428,369,14
HOSP_043,MW,Antiviral,11,220,210,10
HOSP_043,MW,Antiviral,12,107,379,2
HOSP_043,MW,PPE_Mask,1,147,64,10
HOSP_043,MW,PPE_Mask,2,284,370,3
HOSP_043,MW,PPE_Mask,3,265,349,7
HOSP_043,MW,PPE_Mask,4,469,331,21
HOSP_043,MW,PPE_Mask,5,257,172,14
HOSP_043,MW,PPE_Mask,6,414,224,14
HOSP_043,MW,PPE_Mask,7,190,315,14
HOSP_043,MW,PPE_Mask,8,316,64,21
HOSP_043,MW,PPE_Mask,9,287,185,14
HOSP_043,MW,PPE_Mask,10,248,350,7
HOSP_043,MW,PPE_Mask,11,307,84,3
HOSP_043,MW,PPE_Mask,12,184,247,21
HOSP_044,NW,FluVax,1,412,81,10
HOSP_044,NW,FluVax,2,356,382,3
HOSP_044,NW,FluVax,3,314,292,7
HOSP_044,NW,FluVax,4,238,288,21
HOSP_044,NW,FluVax,5,279,193,10
HOSP_044,NW,FluVax,6,234,223,7
HOSP_044,NW,FluVax,7,292,166,2
HOSP_044,NW,FluVax,8,193,55,3
HOSP_044,NW,FluVax,9,223,370,10
HOSP_044,NW,FluVax,10,223,351,7
HOSP_044,NW,FluVax,11,416,112,2
HOSP_044,NW,FluVax,12,359,309,2
HOSP_044,NW,Insulin,1,287,177,7
HOSP_044,NW,Insulin,2,215,373,3
HOSP_044,NW,Insulin,3,242,167,10
HOSP_044,NW,Insulin,4,146,68,7
HOSP_044,NW,Insulin,5,368,147,7
HOSP_044,NW,Insulin,6,159,113,10
HOSP_044,NW,Insulin,7,203,277,7
HOSP_044,NW,Insulin,8,132,381,21
HOSP_044,NW,Insulin,9,258,344,21
HOSP_044,NW,Insulin,10,268,156,14
HOSP_044,NW,Insulin,11,230,229,14
HOSP_044,NW,Insulin,12,253,68,21
HOSP_044,NW,Antibiotic,1,175,274,21
HOSP_044,NW,Antibiotic,2,223,209,10
HOSP_044,NW,Antibiotic,3,405,390,21
HOSP_044,NW,Antibiotic,4,318,380,2
HOSP_044,NW,Antibiotic,5,336,332,7
HOSP_044,NW,Antibiotic,6,210,237,7
HOSP_044,NW,Antibiotic,7,176,229,14
HOSP_044,NW,Antibiotic,8,320,387,21
HOSP_044,NW,Antibiotic,9,190,289,7
HOSP_044,NW,Antibiotic,10,117,221,7
HOSP_044,NW,Antibiotic,11,146,181,14
HOSP_044,NW,Antibiotic,12,144,398,21
HOSP_044,NW,PainRelief,1,277,240,2
HOSP_044,NW,PainRelief,2,57,326,7
HOSP_044,NW,PainRelief,3,164,94,7
HOSP_044,NW,PainRelief,4,317,317,10
HOSP_044,NW,PainRelief,5,148,365,10
HOSP_044,NW,PainRelief,6,247,172,3
HOSP_044,NW,PainRelief,7,462,367,3
HOSP_044,NW,PainRelief,8,174,289,10
HOSP_044,NW,PainRelief,9,424,245,10
HOSP_044,NW,PainRelief,10,132,251,7
HOSP_044,NW,PainRelief,11,284,119,7
HOSP_044,NW,PainRelief,12,181,301,21
HOSP_044,NW,Antiviral,1,312,77,14
HOSP_044,NW,Antiviral,2,221,225,2
HOSP_044,NW,Antiviral,3,120,328,7
HOSP_044,NW,Antiviral,4,153,354,21
HOSP_044,NW,Antiviral,5,372,378,14
HOSP_044,NW,Antiviral,6,152,248,2
HOSP_044,NW,Antiviral,7,232,395,3
HOSP_044,NW,Antiviral,8,313,58,7
HOSP_044,NW,Antiviral,9,168,344,3
HOSP_044,NW,Antiviral,10,146,72,3
HOSP_044,NW,Antiviral,11,277,106,2
HOSP_044,NW,Antiviral,12,109,96,21
HOSP_044,NW,PPE_Mask,1,395,310,14
HOSP_044,NW,PPE_Mask,2,143,246,10
HOSP_044,NW,PPE_Mask,3,211,179,21
HOSP_044,NW,PPE_Mask,4,309,207,7
HOSP_044,NW,PPE_Mask,5,195,108,21
HOSP_044,NW,PPE_Mask,6,224,195,7
HOSP_044,NW,PPE_Mask,7,123,262,21
HOSP_044,NW,PPE_Mask,8,306,175,21
HOSP_044,NW,PPE_Mask,9,194,239,7
HOSP_044,NW,PPE_Mask,10,301,350,21
HOSP_044,NW,PPE_Mask,11,179,328,14
HOSP_044,NW,PPE_Mask,12,120,248,3
HOSP_045,SW,FluVax,1,372,147,3
HOSP_045,SW,FluVax,2,141,92,3
HOSP_045,SW,FluVax,3,310,216,14
HOSP_045,SW,FluVax,4,192,275,2
HOSP_045,SW,FluVax,5,219,345,21
HOSP_045,SW,FluVax,6,326,62,2
HOSP_045,SW,FluVax,7,133,355,14
HOSP_045,SW,FluVax,8,148,261,7
HOSP_045,SW,FluVax,9,106,152,2
HOSP_045,SW,FluVax,10,333,390,7
HOSP_045,SW,FluVax,11,357,161,10
HOSP_045,SW,FluVax,12,319,191,3
HOSP_045,SW,Insulin,1,356,299,21
HOSP_045,SW,Insulin,2,272,92,21
HOSP_045,SW,Insulin,3,361,132,21
HOSP_045,SW,Insulin,4,221,235,10
HOSP_045,SW,Insulin,5,319,58,10
HOSP_045,SW,Insulin,6,339,198,3
HOSP_045,SW,Insulin,7,354,95,2
HOSP_045,SW,Insulin,8,369,332,2
HOSP_045,SW,Insulin,9,285,276,2
HOSP_045,SW,Insulin,10,136,260,14
HOSP_045,SW,Insulin,11,511,376,14
HOSP_045,SW,Insulin,12,247,170,14
HOSP_045,SW,Antibiotic,1,215,324,7
HOSP_045,SW,Antibiotic,2,190,169,7
HOSP_045,SW,Antibiotic,3,407,364,10
HOSP_045,SW,Antibiotic,4,327,135,14
HOSP_045,SW,Antibiotic,5,153,101,2
HOSP_045,SW,Antibiotic,6,367,263,7
HOSP_045,SW,Antibiotic,7,222,57,14
HOSP_045,SW,Antibiotic,8,311,322,21
HOSP_045,SW,Antibiotic,9,356,396,2
HOSP_045,SW,Antibiotic,10,329,257,2
HOSP_045,SW,Antibiotic,11,245,236,3
HOSP_045,SW,Antibiotic,12,413,270,10
HOSP_045,SW,PainRelief,1,202,239,7
HOSP_045,SW,PainRelief,2,248,98,7
HOSP_045,SW,PainRelief,3,377,262,14
HOSP_045,SW,PainRelief,4,345,188,3
HOSP_045,SW,PainRelief,5,225,353,14
HOSP_045,SW,PainRelief,6,313,375,21
HOSP_045,SW,PainRelief,7,144,218,3
HOSP_045,SW,PainRelief,8,159,138,10
HOSP_045,SW,PainRelief,9,215,50,14
HOSP_045,SW,PainRelief,10,168,127,14
HOSP_045,SW,PainRelief,11,307,129,7
HOSP_045,SW,PainRelief,12,367,109,2
HOSP_045,SW,Antiviral,1,530,346,14
HOSP_045,SW,Antiviral,2,320,328,7
HOSP_045,SW,Antiviral,3,328,209,2
HOSP_045,SW,Antiviral,4,269,356,21
HOSP_045,SW,Antiviral,5,250,195,2
HOSP_045,SW,Antiviral,6,411,110,7
HOSP_045,SW,Antiviral,7,248,339,2
HOSP_045,SW,Antiviral,8,296,96,21
HOSP_045,SW,Antiviral,9,231,149,14
HOSP_045,SW,Antiviral,10,417,117,14
HOSP_045,SW,Antiviral,11,263,167,3
HOSP_045,SW,Antiviral,12,396,99,3
HOSP_045,SW,PPE_Mask,1,271,253,7
HOSP_045,SW,PPE_Mask,2,310,178,14
HOSP_045,SW,PPE_Mask,3,418,60,3
HOSP_045,SW,PPE_Mask,4,292,151,14
HOSP_045,SW,PPE_Mask,5,370,110,3
HOSP_045,SW,PPE_Mask,6,276,79,7
HOSP_045,SW,PPE_Mask,7,308,367,3
HOSP_045,SW,PPE_Mask,8,107,250,10
HOSP_045,SW,PPE_Mask,9,193,202,3
HOSP_045,SW,PPE_Mask,10,286,122,21
HOSP_045,SW,PPE_Mask,11,75,350,2
HOSP_045,SW,PPE_Mask,12,186,182,21
HOSP_046,NW,FluVax,1,186,355,10
HOSP_046,NW,FluVax,2,319,222,7
HOSP_046,NW,FluVax,3,335,231,14
HOSP_046,NW,FluVax,4,206,198,3
HOSP_046,NW,FluVax,5,347,260,3
HOSP_046,NW,FluVax,6,187,73,7
HOSP_046,NW,FluVax,7,214,126,10
HOSP_046,NW,FluVax,8,158,141,2
HOSP_046,NW,FluVax,9,225,316,10
HOSP_046,NW,FluVax,10,135,314,10
HOSP_046,NW,FluVax,11,327,379,7
HOSP_046,NW,FluVax,12,322,310,3
HOSP_046,NW,Insulin,1,305,348,10
HOSP_046,NW,Insulin,2,124,231,21
HOSP_046,NW,Insulin,3,206,188,14
HOSP_046,NW,Insulin,4,138,348,7
HOSP_046,NW,Insulin,5,299,267,2
HOSP_046,NW,Insulin,6,304,286,10
HOSP_046,NW,Insulin,7,132,377,3
HOSP_046,NW,Insulin,8,234,385,21
HOSP_046,NW,Insulin,9,224,331,14
HOSP_046,NW,Insulin,10,235,343,21
HOSP_046,NW,Insulin,11,360,336,7
HOSP_046,NW,Insulin,12,383,107,2
HOSP_046,NW,Antibiotic,1,175,68,2
HOSP_046,NW,Antibiotic,2,336,326,3
HOSP_046,NW,Antibiotic,3,310,92,2
HOSP_046,NW,Antibiotic,4,392,118,10
HOSP_046,NW,Antibiotic,5,129,358,2
HOSP_046,NW,Antibiotic,6,129,348,21
HOSP_046,NW,Antibiotic,7,233,325,2
HOSP_046,NW,Antibiotic,8,299,139,3
HOSP_046,NW,Antibiotic,9,278,287,14
HOSP_046,NW,Antibiotic,10,294,66,10
HOSP_046,NW,Antibiotic,11,332,163,10
HOSP_046,NW,Antibiotic,12,328,174,14
HOSP_046,NW,PainRelief,1,116,52,7
HOSP_046,NW,PainRelief,2,220,233,2
HOSP_046,NW,PainRelief,3,275,236,2
HOSP_046,NW,PainRelief,4,102,162,2
HOSP_046,NW,PainRelief,5,192,214,3
HOSP_046,NW,PainRelief,6,298,388,3
HOSP_046,NW,PainRelief,7,114,253,21
HOSP_046,NW,PainRelief,8,310,249,10
HOSP_046,NW,PainRelief,9,103,299,7
HOSP_046,NW,PainRelief,10,336,253,7
HOSP_046,NW,PainRelief,11,191,371,14
HOSP_046,NW,PainRelief,12,177,289,7
HOSP_046,NW,Antiviral,1,184,56,7
HOSP_046,NW,Antiviral,2,336,203,2
HOSP_046,NW,Antiviral,3,247,210,10
HOSP_046,NW,Antiviral,4,180,113,7
HOSP_046,NW,Antiviral,5,201,300,21
HOSP_046,NW,Antiviral,6,262,120,2
HOSP_046,NW,Antiviral,7,170,273,7
HOSP_046,NW,Antiviral,8,145,118,7
HOSP_046,NW,Antiviral,9,167,106,21
HOSP_046,NW,Antiviral,10,238,318,14
HOSP_046,NW,Antiviral,11,168,274,10
HOSP_046,NW,Antiviral,12,259,97,3
HOSP_046,NW,PPE_Mask,1,368,149,10
HOSP_046,NW,PPE_Mask,2,170,318,14
HOSP_046,NW,PPE_Mask,3,422,271,21
HOSP_046,NW,PPE_Mask,4,348,201,21
HOSP_046,NW,PPE_Mask,5,261,170,2
HOSP_046,NW,PPE_Mask,6,119,383,21
HOSP_046,NW,PPE_Mask,7,317,104,7
HOSP_046,NW,PPE_Mask,8,270,59,10
HOSP_046,NW,PPE_Mask,9,349,384,3
HOSP_046,NW,PPE_Mask,10,193,337,7
HOSP_046,NW,PPE_Mask,11,297,253,14
HOSP_046,NW,PPE_Mask,12,136,250,7
HOSP_047,NE,FluVax,1,235,272,10
HOSP_047,NE,FluVax,2,386,145,7
HOSP_047,NE,FluVax,3,260,115,7
HOSP_047,NE,FluVax,4,345,86,2
HOSP_047,NE,FluVax,5,76,347,2
HOSP_047,NE,FluVax,6,459,346,7
HOSP_047,NE,FluVax,7,161,301,10
HOSP_047,NE,FluVax,8,177,157,14
HOSP_047,NE,FluVax,9,178,183,10
HOSP_047,NE,FluVax,10,444,259,2
HOSP_047,NE,FluVax,11,255,90,10
HOSP_047,NE,FluVax,12,529,129,14
HOSP_047,NE,Insulin,1,319,138,21
HOSP_047,NE,Insulin,2,297,223,3
HOSP_047,NE,Insulin,3,176,281,3
HOSP_047,NE,Insulin,4,517,255,21
HOSP_047,NE,Insulin,5,269,202,10
HOSP_047,NE,Insulin,6,111,219,14
HOSP_047,NE,Insulin,7,200,324,21
HOSP_047,NE,Insulin,8,347,114,21
HOSP_047,NE,Insulin,9,135,115,14
HOSP_047,NE,Insulin,10,209,131,14
HOSP_047,NE,Insulin,11,273,174,3
HOSP_047,NE,Insulin,12,570,182,14
HOSP_047,NE,Antibiotic,1,359,109,21
HOSP_047,NE,Antibiotic,2,139,211,14
HOSP_047,NE,Antibiotic,3,181,390,2
HOSP_047,NE,Antibiotic,4,258,229,7
HOSP_047,NE,Antibiotic,5,199,351,10
HOSP_047,NE,Antibiotic,6,261,68,7
HOSP_047,NE,Antibiotic,7,139,353,3
HOSP_047,NE,Antibiotic,8,190,180,2
HOSP_047,NE,Antibiotic,9,418,68,2
HOSP_047,NE,Antibiotic,10,406,60,21
HOSP_047,NE,Antibiotic,11,244,397,2
HOSP_047,NE,Antibiotic,12,334,310,10
HOSP_047,NE,PainRelief,1,216,165,14
HOSP_047,NE,PainRelief,2,225,295,7
HOSP_047,NE,PainRelief,3,260,254,2
HOSP_047,NE,PainRelief,4,234,86,21
HOSP_047,NE,PainRelief,5,141,97,21
HOSP_047,NE,PainRelief,6,245,95,7
HOSP_047,NE,PainRelief,7,169,339,14
HOSP_047,NE,PainRelief,8,438,315,3
HOSP_047,NE,PainRelief,9,249,265,2
HOSP_047,NE,PainRelief,10,247,160,3
HOSP_047,NE,PainRelief,11,440,311,2
HOSP_047,NE,PainRelief,12,332,161,10
HOSP_047,NE,Antiviral,1,519,368,2
HOSP_047,NE,Antiviral,2,304,323,14
HOSP_047,NE,Antiviral,3,203,263,10
HOSP_047,NE,Antiviral,4,92,362,14
HOSP_047,NE,Antiviral,5,293,148,10
HOSP_047,NE,Antiviral,6,390,370,14
HOSP_047,NE,Antiviral,7,196,257,2
HOSP_047,NE,Antiviral,8,149,336,21
HOSP_047,NE,Antiviral,9,122,147,10
HOSP_047,NE,Antiviral,10,220,189,14
HOSP_047,NE,Antiviral,11,418,80,14
HOSP_047,NE,Antiviral,12,240,307,2
HOSP_047,NE,PPE_Mask,1,228,337,21
HOSP_047,NE,PPE_Mask,2,469,393,14
HOSP_047,NE,PPE_Mask,3,190,291,21
HOSP_047,NE,PPE_Mask,4,330,194,14
HOSP_047,NE,PPE_Mask,5,200,249,14
HOSP_047,NE,PPE_Mask,6,280,62,21
HOSP_047,NE,PPE_Mask,7,364,342,21
HOSP_047,NE,PPE_Mask,8,446,368,10
HOSP_047,NE,PPE_Mask,9,365,93,10
HOSP_047,NE,PPE_Mask,10,413,283,3
HOSP_047,NE,PPE_Mask,11,330,80,3
HOSP_047,NE,PPE_Mask,12,167,301,10
HOSP_048,NW,FluVax,1,351,344,3
HOSP_048,NW,FluVax,2,266,306,7
HOSP_048,NW,FluVax,3,218,365,10
HOSP_048,NW,FluVax,4,322,228,21
HOSP_048,NW,FluVax,5,165,182,21
HOSP_048,NW,FluVax,6,161,312,3
HOSP_048,NW,FluVax,7,270,118,2
HOSP_048,NW,FluVax,8,200,69,2
HOSP_048,NW,FluVax,9,142,174,14
HOSP_048,NW,FluVax,10,461,211,21
